month,day,campaign_number,user_engagement,banner,placement,displays,cost,clicks,revenue,post_click_conversions,post_click_sales_amount,,
June,24,camp 3,Medium,300 x 250,jkl,10,0.0064,0,0,0,0,,
June,24,camp 3,Medium,300 x 250,mno,29415,2.7095,160,8.774,2,142.7151,,
June,24,camp 3,High,468 x 60,def,58,0.0097,0,0,0,0,,
June,24,camp 3,High,468 x 60,ghi,12,0.0065,0,0,0,0,,
June,24,camp 3,High,468 x 60,mno,260,0.0185,0,0,0,0,,
June,24,camp 3,Low,468 x 60,def,10,0.0014,0,0,0,0,,
June,24,camp 3,Low,468 x 60,ghi,19,0.0102,0,0,0,0,,
June,24,camp 3,Low,468 x 60,mno,63,0.0008,0,0,0,0,,
June,24,camp 3,Medium,468 x 60,def,78,0.0144,0,0,0,0,,
June,24,camp 3,Medium,468 x 60,ghi,73,0.0395,0,0,0,0,,
June,24,camp 3,Medium,468 x 60,mno,395,0.0061,0,0,0,0,,
June,24,camp 3,High,580 x 400,mno,3559,1.8958,17,0.932,3,216.6546,,
June,24,camp 3,Low,580 x 400,mno,1917,0.1739,32,1.7545,0,0,,
June,24,camp 3,Medium,580 x 400,mno,4432,0.7363,74,4.0575,0,0,,
June,24,camp 3,High,670 x 90,def,325,0.0699,0,0,0,0,,
June,24,camp 3,High,670 x 90,ghi,18,0.0331,0,0,0,0,,
June,24,camp 3,High,670 x 90,jkl,7,0.0057,1,0.055,0,0,,
June,24,camp 3,High,670 x 90,mno,1200,0.3208,2,0.1096,0,0,,
June,24,camp 3,Low,670 x 90,def,948,0.033,2,0.1096,0,0,,
June,24,camp 3,Low,670 x 90,ghi,6,0.0145,0,0,0,0,,
June,24,camp 3,Low,670 x 90,mno,676,0.0273,2,0.1096,0,0,,
June,24,camp 3,Medium,670 x 90,def,1120,0.0693,8,0.4388,0,0,,
June,24,camp 3,Medium,670 x 90,ghi,15,0.0267,0,0,0,0,,
June,24,camp 3,Medium,670 x 90,jkl,5,0.0041,0,0,0,0,,
June,24,camp 3,Medium,670 x 90,mno,1818,0.1077,3,0.1644,0,0,,
June,24,camp 3,High,728 x 90,def,2885,0.5811,12,0.6588,2,235.3393,,
June,24,camp 3,High,728 x 90,ghi,583,0.826,8,0.4388,0,0,,
June,24,camp 3,High,728 x 90,jkl,702,0.2694,2,0.1096,0,0,,
June,24,camp 3,High,728 x 90,mno,19591,4.1417,45,2.4672,3,74.923,,
June,24,camp 3,High,728 x 90,#N/A,6,0.0048,0,0,0,0,,
June,24,camp 3,Low,728 x 90,def,1641,0.1172,5,0.2741,0,0,,
June,24,camp 3,Low,728 x 90,ghi,125,0.1482,0,0,0,0,,
June,24,camp 3,Low,728 x 90,jkl,13,0.0023,0,0,0,0,,
June,24,camp 3,Low,728 x 90,mno,14275,0.637,34,1.8641,0,0,,
June,24,camp 3,Low,728 x 90,#N/A,2,0.0016,0,0,0,0,,
June,24,camp 3,Medium,728 x 90,def,4079,0.4228,15,0.8224,0,0,,
June,24,camp 3,Medium,728 x 90,ghi,385,0.4452,5,0.2741,1,34.5693,,
June,24,camp 3,Medium,728 x 90,jkl,205,0.0664,1,0.0548,0,0,,
June,24,camp 3,Medium,728 x 90,mno,31581,2.2811,142,7.7861,0,0,,
June,24,camp 3,Medium,728 x 90,#N/A,7,0.0056,0,0,0,0,,
June,24,camp 3,Low,800 x 250,mno,1,0,0,0,0,0,,
June,24,camp 3,Medium,800 x 250,mno,4,0.0001,0,0,0,0,,
June,25,camp 1,High,240 x 400,def,7176,5.2513,26,2,26,2764.5735,,
June,25,camp 1,High,240 x 400,ghi,107602,130.3901,1495,164,1081,48208.0386,,
June,25,camp 1,High,240 x 400,jkl,11484,5.6064,65,7,34,1617.8977,,
June,25,camp 1,High,240 x 400,mno,59473,70.6445,248,27,285,14361.9285,,
June,25,camp 1,Low,240 x 400,def,48,0.011,0,0,0,0,,
June,25,camp 1,Low,240 x 400,ghi,289,0.2968,5,0.5507,0,0,,
June,25,camp 1,Low,240 x 400,jkl,51,0.0259,0,0,0,0,,
June,25,camp 1,Low,240 x 400,mno,351,0.0995,3,0.3304,0,0,,
June,25,camp 1,Medium,240 x 400,def,636,0.2504,2,0.2203,0,0,,
June,25,camp 1,Medium,240 x 400,ghi,4769,5.6095,155,17.0732,17,926.5684,,
June,25,camp 1,Medium,240 x 400,jkl,687,0.3242,5,0.5507,2,63.0471,,
June,25,camp 1,Medium,240 x 400,mno,3707,2.2496,27,2.974,9,101.2278,,
June,25,camp 1,High,300 x 250,abc,1834,0.5202,8,0,6,238.0342,,
June,25,camp 1,High,300 x 250,def,14306,10.7605,50,5,75,1986.3083,,
June,25,camp 1,High,300 x 250,ghi,29795,29.9917,249,27,214,14105.2376,,
June,25,camp 1,High,300 x 250,jkl,1091,0.6342,1,0,1,36.3632,,
June,25,camp 1,High,300 x 250,mno,120017,108.7856,473,52,633,30055.6492,,
June,25,camp 1,Low,300 x 250,abc,7,0.0019,0,0,0,0,,
June,25,camp 1,Low,300 x 250,def,113,0.0624,1,0.1101,0,0,,
June,25,camp 1,Low,300 x 250,ghi,57,0.0529,2,0.2203,0,0,,
June,25,camp 1,Low,300 x 250,jkl,8,0.0043,0,0,0,0,,
June,25,camp 1,Low,300 x 250,mno,947,0.297,9,0.9913,3,92.6499,,
June,25,camp 1,Medium,300 x 250,abc,118,0.0342,1,0.1101,3,144.4067,,
June,25,camp 1,Medium,300 x 250,def,1113,0.6073,9,0.9913,0,0,,
June,25,camp 1,Medium,300 x 250,ghi,1282,1.2106,40,4.406,1,49.8979,,
June,25,camp 1,Medium,300 x 250,jkl,90,0.0472,1,0.1101,0,0,,
June,25,camp 1,Medium,300 x 250,mno,8738,4.8674,77,8.4815,27,1040.1331,,
June,25,camp 1,High,468 x 60,def,502,0.1784,0,0,3,58.5722,,
June,25,camp 1,High,468 x 60,ghi,679,0.3774,0,0,0,0,,
June,25,camp 1,High,468 x 60,jkl,3,0.002,0,0,0,0,,
June,25,camp 1,High,468 x 60,mno,1759,0.6575,2,0,1,77.2564,,
June,25,camp 1,Low,468 x 60,def,3,0.0005,0,0,0,0,,
June,25,camp 1,Low,468 x 60,ghi,2,0.0011,0,0,0,0,,
June,25,camp 1,Low,468 x 60,mno,12,0.0012,0,0,0,0,,
June,25,camp 1,Medium,468 x 60,def,36,0.0108,0,0,0,0,,
June,25,camp 1,Medium,468 x 60,ghi,103,0.0572,0,0,0,0,,
June,25,camp 1,Medium,468 x 60,mno,155,0.0219,0,0,0,0,,
June,25,camp 1,High,580 x 400,mno,17784,31.0036,133,14,229,10624.3031,,
June,25,camp 1,Low,580 x 400,mno,114,0.0761,4,0.4406,0,0,,
June,25,camp 1,Medium,580 x 400,mno,1060,1.257,38,4.1857,0,0,,
June,25,camp 1,High,670 x 90,def,1880,2.3988,11,1,19,861.098,,
June,25,camp 1,High,670 x 90,ghi,2509,4.0822,19,2,13,1325.2979,,
June,25,camp 1,High,670 x 90,jkl,167,0.1229,1,0,9,473.3285,,
June,25,camp 1,High,670 x 90,mno,8002,7.9221,19,2,35,757.612,,
June,25,camp 1,Low,670 x 90,def,36,0.0145,0,0,0,0,,
June,25,camp 1,Low,670 x 90,ghi,3,0.0042,2,0.2203,0,0,,
June,25,camp 1,Low,670 x 90,mno,61,0.0093,0,0,0,0,,
June,25,camp 1,Medium,670 x 90,def,156,0.0862,0,0,0,0,,
June,25,camp 1,Medium,670 x 90,ghi,115,0.1517,0,0,0,0,,
June,25,camp 1,Medium,670 x 90,jkl,7,0.0049,0,0,0,0,,
June,25,camp 1,Medium,670 x 90,mno,587,0.2423,0,0,0,0,,
June,25,camp 1,High,728 x 90,abc,16,0.0235,0,0,0,0,,
June,25,camp 1,High,728 x 90,def,28378,16.5577,73,8,110,4702.7877,,
June,25,camp 1,High,728 x 90,ghi,70035,120.8408,571,62,522,23409.0607,,
June,25,camp 1,High,728 x 90,jkl,4203,1.8031,19,2,13,733.7921,,
June,25,camp 1,High,728 x 90,mno,130266,78.9122,340,37,333,14216.4683,,
June,25,camp 1,High,728 x 90,#N/A,21,0.0168,0,0,0,0,,
June,25,camp 1,Low,728 x 90,def,210,0.0673,0,0,0,0,,
June,25,camp 1,Low,728 x 90,ghi,97,0.1628,2,0.2203,0,0,,
June,25,camp 1,Low,728 x 90,jkl,27,0.0095,0,0,0,0,,
June,25,camp 1,Low,728 x 90,mno,1048,0.227,2,0.2203,0,0,,
June,25,camp 1,Low,728 x 90,#N/A,5,0.004,0,0,0,0,,
June,25,camp 1,Medium,728 x 90,def,2559,1.0442,10,1.1015,2,159.5523,,
June,25,camp 1,Medium,728 x 90,ghi,2672,4.445,65,7.1597,13,456.7922,,
June,25,camp 1,Medium,728 x 90,jkl,271,0.1092,4,0.4407,0,0,,
June,25,camp 1,Medium,728 x 90,mno,8380,3.306,82,9.0323,5,218.937,,
June,25,camp 1,Medium,728 x 90,#N/A,2,0.0016,0,0,0,0,,
June,25,camp 1,High,800 x 250,mno,1,0.0201,0,0,0,0,,
June,25,camp 3,High,240 x 400,def,1136,0.2846,1,0.055,0,0,,
June,25,camp 3,High,240 x 400,ghi,3320,3.5768,45,2.4783,14,1277.713,,
June,25,camp 3,High,240 x 400,jkl,1393,0.7024,6,0.3304,1,86.3989,,
June,25,camp 3,High,240 x 400,mno,8723,2.6911,13,0.7159,12,466.747,,
June,25,camp 3,Low,240 x 400,def,665,0.0985,3,0.1652,0,0,,
June,25,camp 3,Low,240 x 400,ghi,715,0.566,1,0.055,0,0,,
June,25,camp 3,Low,240 x 400,jkl,26,0.0119,0,0,0,0,,
June,25,camp 3,Low,240 x 400,mno,3000,0.1392,1,0.055,0,0,,
June,25,camp 3,Medium,240 x 400,def,2472,0.4076,11,0.6058,0,0,,
June,25,camp 3,Medium,240 x 400,ghi,2927,2.7086,40,2.203,2,142.3551,,
June,25,camp 3,Medium,240 x 400,jkl,452,0.2125,2,0.1101,0,0,,
June,25,camp 3,Medium,240 x 400,mno,9128,0.8292,41,2.258,0,0,,
June,25,camp 3,High,300 x 250,abc,118,0.0324,0,0,0,0,,
June,25,camp 3,High,300 x 250,def,1517,0.4655,8,0.4406,1,14.884,,
June,25,camp 3,High,300 x 250,ghi,1020,1.0073,10,0.5507,2,55.2677,,
June,25,camp 3,High,300 x 250,jkl,121,0.0807,1,0.055,0,0,,
June,25,camp 3,High,300 x 250,mno,17425,5.6156,46,2.5335,3,375.3477,,
June,25,camp 3,Low,300 x 250,abc,57,0.0156,0,0,0,0,,
June,25,camp 3,Low,300 x 250,def,1749,0.1595,10,0.5507,1,69.8351,,
June,25,camp 3,Low,300 x 250,ghi,214,0.1765,5,0.2753,0,0,,
June,25,camp 3,Low,300 x 250,mno,10424,0.4767,44,2.4233,0,0,,
June,25,camp 3,Medium,300 x 250,abc,239,0.0706,0,0,0,0,,
June,25,camp 3,Medium,300 x 250,def,3281,0.468,33,1.8174,1,78.0275,,
June,25,camp 3,Medium,300 x 250,ghi,961,0.8615,40,2.203,1,40.0533,,
June,25,camp 3,Medium,300 x 250,jkl,9,0.0057,0,0,0,0,,
June,25,camp 3,Medium,300 x 250,mno,24613,2.2933,150,8.2618,1,12.6682,,
June,25,camp 3,High,468 x 60,def,51,0.0077,0,0,0,0,,
June,25,camp 3,High,468 x 60,ghi,7,0.0038,0,0,0,0,,
June,25,camp 3,High,468 x 60,mno,271,0.023,0,0,0,0,,
June,25,camp 3,Low,468 x 60,def,21,0.002,0,0,0,0,,
June,25,camp 3,Low,468 x 60,ghi,87,0.0483,0,0,0,0,,
June,25,camp 3,Low,468 x 60,mno,106,0.0015,0,0,0,0,,
June,25,camp 3,Medium,468 x 60,def,61,0.0084,0,0,0,0,,
June,25,camp 3,Medium,468 x 60,ghi,74,0.0411,0,0,0,0,,
June,25,camp 3,Medium,468 x 60,mno,500,0.0082,0,0,0,0,,
June,25,camp 3,High,580 x 400,mno,3139,1.9142,25,1.3768,5,243.4453,,
June,25,camp 3,Low,580 x 400,mno,1778,0.2035,9,0.4956,0,0,,
June,25,camp 3,Medium,580 x 400,mno,4678,0.9176,94,5.177,0,0,,
June,25,camp 3,High,670 x 90,def,339,0.0837,0,0,0,0,,
June,25,camp 3,High,670 x 90,ghi,14,0.0313,0,0,0,0,,
June,25,camp 3,High,670 x 90,jkl,7,0.0057,0,0,0,0,,
June,25,camp 3,High,670 x 90,mno,1052,0.2706,3,0.1652,1,54.9373,,
June,25,camp 3,Low,670 x 90,def,981,0.0401,1,0.055,0,0,,
June,25,camp 3,Low,670 x 90,ghi,3,0.0065,0,0,0,0,,
June,25,camp 3,Low,670 x 90,mno,767,0.0258,2,0.1101,0,0,,
June,25,camp 3,Medium,670 x 90,def,1430,0.1074,5,0.2753,0,0,,
June,25,camp 3,Medium,670 x 90,ghi,8,0.0184,0,0,0,0,,
June,25,camp 3,Medium,670 x 90,jkl,2,0.0012,0,0,0,0,,
June,25,camp 3,Medium,670 x 90,mno,1893,0.1246,11,0.6058,0,0,,
June,25,camp 3,High,728 x 90,def,2642,0.5816,3,0.1652,0,0,,
June,25,camp 3,High,728 x 90,ghi,513,0.7421,3,0.1652,4,124.9239,,
June,25,camp 3,High,728 x 90,jkl,468,0.1756,0,0,0,0,,
June,25,camp 3,High,728 x 90,mno,14458,3.2843,23,1.2667,5,470.4646,,
June,25,camp 3,High,728 x 90,#N/A,8,0.0064,0,0,0,0,,
June,25,camp 3,Low,728 x 90,def,1947,0.1511,8,0.4406,0,0,,
June,25,camp 3,Low,728 x 90,ghi,104,0.1173,0,0,0,0,,
June,25,camp 3,Low,728 x 90,jkl,23,0.007,0,0,0,0,,
June,25,camp 3,Low,728 x 90,mno,10612,0.39,23,1.2667,0,0,,
June,25,camp 3,Medium,728 x 90,def,5024,0.5239,28,1.5421,0,0,,
June,25,camp 3,Medium,728 x 90,ghi,310,0.3872,13,0.7159,0,0,,
June,25,camp 3,Medium,728 x 90,jkl,273,0.0852,1,0.055,0,0,,
June,25,camp 3,Medium,728 x 90,mno,23796,1.5063,102,5.6176,0,0,,
June,25,camp 3,Medium,728 x 90,#N/A,8,0.0064,0,0,0,0,,
June,25,camp 3,Low,800 x 250,mno,2,0.0001,0,0,0,0,,
June,25,camp 3,Medium,800 x 250,mno,6,0.0005,0,0,0,0,,
June,26,camp 1,High,240 x 400,def,8034,5.9652,39,4,35,1367.2817,,
June,26,camp 1,High,240 x 400,ghi,122146,157.9301,2187,240,1459,61924.5499,,
June,26,camp 1,High,240 x 400,jkl,13821,6.8234,85,9,72,4207.1756,,
June,26,camp 1,High,240 x 400,mno,60659,45.762,244,26,212,10829.3029,,
June,26,camp 1,Low,240 x 400,def,60,0.0168,0,0,0,0,,
June,26,camp 1,Low,240 x 400,ghi,304,0.3662,5,0.5507,2,35.3168,,
June,26,camp 1,Low,240 x 400,jkl,62,0.0265,0,0,0,0,,
June,26,camp 1,Low,240 x 400,mno,402,0.1094,2,0.2203,1,54.2764,,
June,26,camp 1,Medium,240 x 400,def,571,0.2226,5,0.5507,0,0,,
June,26,camp 1,Medium,240 x 400,ghi,6107,7.5965,231,25.4449,37,1553.6991,,
June,26,camp 1,Medium,240 x 400,jkl,835,0.4097,44,4.8466,3,141.0058,,
June,26,camp 1,Medium,240 x 400,mno,4123,1.8,25,2.7539,0,0,,
June,26,camp 1,High,300 x 250,abc,1787,0.5066,11,1,2,175.543,,
June,26,camp 1,High,300 x 250,def,15538,11.5506,46,5,47,2311.1213,,
June,26,camp 1,High,300 x 250,ghi,34603,35.6804,352,38,259,14885.4681,,
June,26,camp 1,High,300 x 250,jkl,1484,0.8402,3,0,4,204.4744,,
June,26,camp 1,High,300 x 250,mno,127241,116.3287,579,63,684,30593.607,,
June,26,camp 1,Low,300 x 250,abc,8,0.0022,0,0,0,0,,
June,26,camp 1,Low,300 x 250,def,137,0.0374,0,0,0,0,,
June,26,camp 1,Low,300 x 250,ghi,117,0.1113,1,0.1101,0,0,,
June,26,camp 1,Low,300 x 250,jkl,9,0.0044,0,0,0,0,,
June,26,camp 1,Low,300 x 250,mno,1020,0.2987,3,0.3304,0,0,,
June,26,camp 1,Medium,300 x 250,abc,148,0.0407,2,0.2203,0,0,,
June,26,camp 1,Medium,300 x 250,def,1119,0.595,15,1.6522,5,73.0707,,
June,26,camp 1,Medium,300 x 250,ghi,1617,1.5851,47,5.177,10,676.4452,,
June,26,camp 1,Medium,300 x 250,jkl,59,0.0338,2,0.2203,0,0,,
June,26,camp 1,Medium,300 x 250,mno,10005,5.4672,92,10.1353,9,510.6119,,
June,26,camp 1,High,468 x 60,def,665,0.1898,0,0,0,0,,
June,26,camp 1,High,468 x 60,ghi,1271,0.7289,0,0,0,0,,
June,26,camp 1,High,468 x 60,jkl,9,0.0061,0,0,0,0,,
June,26,camp 1,High,468 x 60,mno,1829,0.5151,2,0,18,995.068,,
June,26,camp 1,Low,468 x 60,def,4,0.0008,0,0,0,0,,
June,26,camp 1,Low,468 x 60,ghi,1,0.0005,0,0,0,0,,
June,26,camp 1,Low,468 x 60,mno,22,0.0005,0,0,0,0,,
June,26,camp 1,Medium,468 x 60,def,37,0.0082,0,0,0,0,,
June,26,camp 1,Medium,468 x 60,ghi,127,0.0728,0,0,0,0,,
June,26,camp 1,Medium,468 x 60,mno,163,0.0349,1,0.1101,0,0,,
June,26,camp 1,High,580 x 400,mno,19159,33.0996,213,23,279,12314.9733,,
June,26,camp 1,Low,580 x 400,mno,165,0.0929,1,0.1101,0,0,,
June,26,camp 1,Medium,580 x 400,mno,1414,1.4242,31,3.4148,6,189.9623,,
June,26,camp 1,High,670 x 90,def,2349,3.4893,10,1,3,37.5633,,
June,26,camp 1,High,670 x 90,ghi,2806,4.7261,27,3,21,1578.63,,
June,26,camp 1,High,670 x 90,jkl,145,0.1017,0,0,0,0,,
June,26,camp 1,High,670 x 90,mno,8775,7.8482,39,4,30,2642.1844,,
June,26,camp 1,Low,670 x 90,def,18,0.0043,0,0,0,0,,
June,26,camp 1,Low,670 x 90,ghi,10,0.0114,0,0,0,0,,
June,26,camp 1,Low,670 x 90,mno,99,0.0244,1,0.1101,2,34.0088,,
June,26,camp 1,Medium,670 x 90,def,177,0.0943,2,0.2203,0,0,,
June,26,camp 1,Medium,670 x 90,ghi,104,0.1435,2,0.2203,0,0,,
June,26,camp 1,Medium,670 x 90,jkl,4,0.0033,0,0,0,0,,
June,26,camp 1,Medium,670 x 90,mno,498,0.1745,5,0.5507,1,357.6021,,
June,26,camp 1,High,728 x 90,abc,2446,1.3615,22,2,13,576.9231,,
June,26,camp 1,High,728 x 90,def,29724,17.7691,75,8,52,2990.7396,,
June,26,camp 1,High,728 x 90,ghi,84683,150.2222,865,95,837,37460.7692,,
June,26,camp 1,High,728 x 90,jkl,4717,1.9487,32,3,32,2313.6602,,
June,26,camp 1,High,728 x 90,mno,140790,84.6411,399,43,397,16296.206,,
June,26,camp 1,High,728 x 90,#N/A,21,0.0168,0,0,0,0,,
June,26,camp 1,Low,728 x 90,abc,12,0.0066,1,0.1101,1,27.6338,,
June,26,camp 1,Low,728 x 90,def,263,0.0563,0,0,0,0,,
June,26,camp 1,Low,728 x 90,ghi,105,0.1795,2,0.2203,1,16.0406,,
June,26,camp 1,Low,728 x 90,jkl,32,0.0101,0,0,0,0,,
June,26,camp 1,Low,728 x 90,mno,881,0.2075,4,0.4406,0,0,,
June,26,camp 1,Low,728 x 90,#N/A,3,0.0024,0,0,0,0,,
June,26,camp 1,Medium,728 x 90,abc,225,0.1239,1,0.1101,0,0,,
June,26,camp 1,Medium,728 x 90,def,2040,0.6981,10,1.1019,0,0,,
June,26,camp 1,Medium,728 x 90,ghi,3592,6.294,69,7.6003,31,1344.5879,,
June,26,camp 1,Medium,728 x 90,jkl,324,0.1223,12,1.3218,0,0,,
June,26,camp 1,Medium,728 x 90,mno,10022,3.6616,94,10.3548,18,980.2022,,
June,26,camp 1,Medium,728 x 90,#N/A,1,0.0008,0,0,0,0,,
June,26,camp 1,High,800 x 250,mno,1,0.0203,0,0,0,0,,
June,26,camp 3,High,240 x 400,def,1329,0.3668,1,0.055,0,0,,
June,26,camp 3,High,240 x 400,ghi,4323,5.0014,73,4.0204,10,968.2465,,
June,26,camp 3,High,240 x 400,jkl,1775,0.9066,8,0.4406,1,337.5686,,
June,26,camp 3,High,240 x 400,mno,10323,2.5396,15,0.8261,3,60.1281,,
June,26,camp 3,Low,240 x 400,def,827,0.1227,4,0.2203,0,0,,
June,26,camp 3,Low,240 x 400,ghi,920,0.7883,6,0.3304,0,0,,
June,26,camp 3,Low,240 x 400,jkl,42,0.0212,0,0,0,0,,
June,26,camp 3,Low,240 x 400,mno,3626,0.1784,6,0.3304,0,0,,
June,26,camp 3,Medium,240 x 400,def,2917,0.4848,7,0.3855,0,0,,
June,26,camp 3,Medium,240 x 400,ghi,3840,3.525,97,5.3426,0,0,,
June,26,camp 3,Medium,240 x 400,jkl,756,0.382,7,0.3855,0,0,,
June,26,camp 3,Medium,240 x 400,mno,11402,1.0566,34,1.8725,0,0,,
June,26,camp 3,High,300 x 250,abc,79,0.0217,1,0.055,0,0,,
June,26,camp 3,High,300 x 250,def,1719,0.5179,4,0.2203,0,0,,
June,26,camp 3,High,300 x 250,ghi,1446,1.4821,11,0.6058,0,0,,
June,26,camp 3,High,300 x 250,jkl,122,0.0799,1,0.055,0,0,,
June,26,camp 3,High,300 x 250,mno,19611,6.3148,78,4.2959,6,349.058,,
June,26,camp 3,Low,300 x 250,abc,27,0.0074,0,0,0,0,,
June,26,camp 3,Low,300 x 250,def,1885,0.1813,21,1.1565,0,0,,
June,26,camp 3,Low,300 x 250,ghi,299,0.2592,10,0.5507,0,0,,
June,26,camp 3,Low,300 x 250,jkl,1,0.0002,0,0,0,0,,
June,26,camp 3,Low,300 x 250,mno,13121,0.5724,23,1.2668,0,0,,
June,26,camp 3,Medium,300 x 250,abc,209,0.0575,0,0,0,0,,
June,26,camp 3,Medium,300 x 250,def,3886,0.6091,35,1.9279,0,0,,
June,26,camp 3,Medium,300 x 250,ghi,1449,1.3582,74,4.0755,0,0,,
June,26,camp 3,Medium,300 x 250,jkl,24,0.0136,0,0,0,0,,
June,26,camp 3,Medium,300 x 250,mno,31311,3.0078,137,7.5452,1,77.5594,,
June,26,camp 3,High,468 x 60,def,98,0.0159,0,0,0,0,,
June,26,camp 3,High,468 x 60,ghi,5,0.0028,0,0,0,0,,
June,26,camp 3,High,468 x 60,mno,236,0.022,0,0,0,0,,
June,26,camp 3,Low,468 x 60,def,38,0.0041,0,0,0,0,,
June,26,camp 3,Low,468 x 60,ghi,48,0.0275,0,0,0,0,,
June,26,camp 3,Low,468 x 60,mno,164,0.0016,1,0.055,0,0,,
June,26,camp 3,Medium,468 x 60,def,78,0.0107,0,0,0,0,,
June,26,camp 3,Medium,468 x 60,ghi,91,0.0521,0,0,0,0,,
June,26,camp 3,Medium,468 x 60,mno,583,0.0068,0,0,0,0,,
June,26,camp 3,High,580 x 400,mno,3590,2.214,40,2.203,0,0,,
June,26,camp 3,Low,580 x 400,mno,2121,0.2375,17,0.9363,0,0,,
June,26,camp 3,Medium,580 x 400,mno,5873,1.3213,95,5.2322,0,0,,
June,26,camp 3,High,670 x 90,def,338,0.1292,0,0,0,0,,
June,26,camp 3,High,670 x 90,ghi,26,0.0414,1,0.055,0,0,,
June,26,camp 3,High,670 x 90,jkl,7,0.004,0,0,0,0,,
June,26,camp 3,High,670 x 90,mno,1128,0.3031,5,0.2753,0,0,,
June,26,camp 3,Low,670 x 90,def,1295,0.0609,7,0.3855,0,0,,
June,26,camp 3,Low,670 x 90,ghi,4,0.0075,0,0,0,0,,
June,26,camp 3,Low,670 x 90,mno,855,0.0289,8,0.4406,0,0,,
June,26,camp 3,Medium,670 x 90,def,1491,0.1449,10,0.5507,0,0,,
June,26,camp 3,Medium,670 x 90,ghi,15,0.0222,0,0,0,0,,
June,26,camp 3,Medium,670 x 90,jkl,3,0.002,0,0,0,0,,
June,26,camp 3,Medium,670 x 90,mno,2229,0.1396,12,0.6609,0,0,,
June,26,camp 3,High,728 x 90,abc,161,0.0886,1,0.055,0,0,,
June,26,camp 3,High,728 x 90,def,2991,0.6942,6,0.3304,0,0,,
June,26,camp 3,High,728 x 90,ghi,784,1.174,5,0.2753,0,0,,
June,26,camp 3,High,728 x 90,jkl,623,0.2417,2,0.1101,0,0,,
June,26,camp 3,High,728 x 90,mno,17155,4.018,61,3.3597,8,318.7063,,
June,26,camp 3,High,728 x 90,#N/A,12,0.0096,0,0,0,0,,
June,26,camp 3,Low,728 x 90,abc,70,0.0385,1,0.055,0,0,,
June,26,camp 3,Low,728 x 90,def,2111,0.1688,4,0.2203,0,0,,
June,26,camp 3,Low,728 x 90,ghi,131,0.1525,0,0,0,0,,
June,26,camp 3,Low,728 x 90,jkl,50,0.0174,0,0,0,0,,
June,26,camp 3,Low,728 x 90,mno,13404,0.5038,31,1.7073,0,0,,
June,26,camp 3,Low,728 x 90,#N/A,2,0.0016,0,0,0,0,,
June,26,camp 3,Medium,728 x 90,abc,340,0.1882,0,0,0,0,,
June,26,camp 3,Medium,728 x 90,def,5609,0.6449,24,1.3218,0,0,,
June,26,camp 3,Medium,728 x 90,ghi,382,0.4865,2,0.1101,0,0,,
June,26,camp 3,Medium,728 x 90,jkl,337,0.1025,6,0.3304,0,0,,
June,26,camp 3,Medium,728 x 90,mno,29569,1.9576,148,8.1512,4,158.3299,,
June,26,camp 3,Medium,728 x 90,#N/A,15,0.012,0,0,0,0,,
June,26,camp 3,Low,800 x 250,mno,2,0,0,0,0,0,,
June,27,camp 1,High,240 x 400,def,10632,8.1247,62,6,41,1041.9255,,
June,27,camp 1,High,240 x 400,ghi,201106,244.6773,3658,403,2092,102379.6587,,
June,27,camp 1,High,240 x 400,jkl,25128,13.0691,150,16,114,5258.017,,
June,27,camp 1,High,240 x 400,mno,89717,68.808,425,46,302,14017.6307,,
June,27,camp 1,Low,240 x 400,def,67,0.0166,1,0.1103,3,78.468,,
June,27,camp 1,Low,240 x 400,ghi,509,0.5495,17,1.8763,0,0,,
June,27,camp 1,Low,240 x 400,jkl,123,0.0573,2,0.2206,0,0,,
June,27,camp 1,Low,240 x 400,mno,617,0.1724,6,0.6618,0,0,,
June,27,camp 1,Medium,240 x 400,def,871,0.3374,10,1.103,0,0,,
June,27,camp 1,Medium,240 x 400,ghi,11255,13.0631,463,51.079,64,3418.199,,
June,27,camp 1,Medium,240 x 400,jkl,1808,0.9279,33,3.64,8,464.2178,,
June,27,camp 1,Medium,240 x 400,mno,7178,3.4801,57,6.2896,13,731.9419,,
June,27,camp 1,High,300 x 250,abc,1980,0.5874,9,1,7,899.8897,,
June,27,camp 1,High,300 x 250,def,22657,16.263,65,7,74,3439.5816,,
June,27,camp 1,High,300 x 250,ghi,40195,40.4951,346,38,289,15130.2377,,
June,27,camp 1,High,300 x 250,jkl,4139,2.481,17,1,14,397.1524,,
June,27,camp 1,High,300 x 250,mno,188695,173.8456,874,96,878,40552.9393,,
June,27,camp 1,Low,300 x 250,abc,9,0.0024,0,0,0,0,,
June,27,camp 1,Low,300 x 250,def,168,0.0828,1,0.1103,0,0,,
June,27,camp 1,Low,300 x 250,ghi,84,0.078,2,0.2206,0,0,,
June,27,camp 1,Low,300 x 250,jkl,12,0.0081,0,0,0,0,,
June,27,camp 1,Low,300 x 250,mno,1647,0.4926,18,1.9854,0,0,,
June,27,camp 1,Medium,300 x 250,abc,183,0.0549,1,0.1103,0,0,,
June,27,camp 1,Medium,300 x 250,def,1946,0.9628,11,1.2133,5,342.9514,,
June,27,camp 1,Medium,300 x 250,ghi,1677,1.5873,35,3.8617,5,294.4757,,
June,27,camp 1,Medium,300 x 250,jkl,325,0.165,1,0.1103,0,0,,
